"GEO_ID","NAME","B25001_001E","B25001_001M",
"1400000US72013992900","Census Tract 9929, Arecibo Municipio, Puerto Rico","0","14",
"1400000US72015280101","Census Tract 2801.01, Arroyo Municipio, Puerto Rico","1161","121",
"1400000US72015280102","Census Tract 2801.02, Arroyo Municipio, Puerto Rico","2571","236",
"1400000US72015280201","Census Tract 2802.01, Arroyo Municipio, Puerto Rico","2012","180",
"1400000US72015280202","Census Tract 2802.02, Arroyo Municipio, Puerto Rico","2620","258",
"1400000US72015991500","Census Tract 9915, Arroyo Municipio, Puerto Rico","0","14",
"1400000US72017590100","Census Tract 5901, Barceloneta Municipio, Puerto Rico","2657","266",
"1400000US72017590200","Census Tract 5902, Barceloneta Municipio, Puerto Rico","1713","185",
"1400000US72017590300","Census Tract 5903, Barceloneta Municipio, Puerto Rico","3381","284",
"1400000US72017590400","Census Tract 5904, Barceloneta Municipio, Puerto Rico","2291","251",
"1400000US72017990000","Census Tract 9900, Barceloneta Municipio, Puerto Rico","0","14",
"1400000US72019952201","Census Tract 9522.01, Barranquitas Municipio, Puerto Rico","1364","171",
"1400000US72019952202","Census Tract 9522.02, Barranquitas Municipio, Puerto Rico","2054","178",
"1400000US72019952301","Census Tract 9523.01, Barranquitas Municipio, Puerto Rico","1309","179",
"1400000US72019952302","Census Tract 9523.02, Barranquitas Municipio, Puerto Rico","2021","255",
"1400000US72019952400","Census Tract 9524, Barranquitas Municipio, Puerto Rico","1139","152",
"1400000US72019952500","Census Tract 9525, Barranquitas Municipio, Puerto Rico","2866","271",
"1400000US72021030101","Census Tract 301.01, Bayamón Municipio, Puerto Rico","1073","135",
"1400000US72021030103","Census Tract 301.03, Bayamón Municipio, Puerto Rico","2403","253",
"1400000US72021030104","Census Tract 301.04, Bayamón Municipio, Puerto Rico","1796","169",
"1400000US72021030105","Census Tract 301.05, Bayamón Municipio, Puerto Rico","1071","140",
"1400000US72021030200","Census Tract 302, Bayamón Municipio, Puerto Rico","1564","169",
"1400000US72021030300","Census Tract 303, Bayamón Municipio, Puerto Rico","2077","283",
"1400000US72021030700","Census Tract 307, Bayamón Municipio, Puerto Rico","766","105",
"1400000US72021030800","Census Tract 308, Bayamón Municipio, Puerto Rico","643","81",
"1400000US72021030901","Census Tract 309.01, Bayamón Municipio, Puerto Rico","819","89",
"1400000US72021030902","Census Tract 309.02, Bayamón Municipio, Puerto Rico","990","108",
"1400000US72021030903","Census Tract 309.03, Bayamón Municipio, Puerto Rico","787","87",
"1400000US72021030904","Census Tract 309.04, Bayamón Municipio, Puerto Rico","963","98",
"1400000US72021031004","Census Tract 310.04, Bayamón Municipio, Puerto Rico","1197","140",
"1400000US72021031005","Census Tract 310.05, Bayamón Municipio, Puerto Rico","1558","178",
"1400000US72021031011","Census Tract 310.11, Bayamón Municipio, Puerto Rico","1589","143",
"1400000US72021031013","Census Tract 310.13, Bayamón Municipio, Puerto Rico","3277","315",
"1400000US72021031021","Census Tract 310.21, Bayamón Municipio, Puerto Rico","1549","145",
"1400000US72021031023","Census Tract 310.23, Bayamón Municipio, Puerto Rico","1342","142",
"1400000US72021031031","Census Tract 310.31, Bayamón Municipio, Puerto Rico","1780","174",
"1400000US72021031032","Census Tract 310.32, Bayamón Municipio, Puerto Rico","897","89",
"1400000US72021031033","Census Tract 310.33, Bayamón Municipio, Puerto Rico","1798","152",
"1400000US72021031101","Census Tract 311.01, Bayamón Municipio, Puerto Rico","1151","135",
"1400000US72021031113","Census Tract 311.13, Bayamón Municipio, Puerto Rico","1542","163",
"1400000US72021031114","Census Tract 311.14, Bayamón Municipio, Puerto Rico","1251","126",
"1400000US72021031121","Census Tract 311.21, Bayamón Municipio, Puerto Rico","1400","156",
"1400000US72021031122","Census Tract 311.22, Bayamón Municipio, Puerto Rico","1351","145",
"1400000US72021031123","Census Tract 311.23, Bayamón Municipio, Puerto Rico","1174","165",
"1400000US72021031124","Census Tract 311.24, Bayamón Municipio, Puerto Rico","702","87",
"1400000US72021031125","Census Tract 311.25, Bayamón Municipio, Puerto Rico","1171","126",
"1400000US72021031201","Census Tract 312.01, Bayamón Municipio, Puerto Rico","1066","172",
"1400000US72021031202","Census Tract 312.02, Bayamón Municipio, Puerto Rico","801","97",
"1400000US72021031203","Census Tract 312.03, Bayamón Municipio, Puerto Rico","864","91",
"1400000US72021031301","Census Tract 313.01, Bayamón Municipio, Puerto Rico","2217","264",
"1400000US72021031304","Census Tract 313.04, Bayamón Municipio, Puerto Rico","923","98",
"1400000US72021031305","Census Tract 313.05, Bayamón Municipio, Puerto Rico","1912","178",
"1400000US72021031306","Census Tract 313.06, Bayamón Municipio, Puerto Rico","1419","177",
"1400000US72021031307","Census Tract 313.07, Bayamón Municipio, Puerto Rico","1007","110",
"1400000US72021031401","Census Tract 314.01, Bayamón Municipio, Puerto Rico","1324","161",
"1400000US72021031402","Census Tract 314.02, Bayamón Municipio, Puerto Rico","1085","139",
"1400000US72021031403","Census Tract 314.03, Bayamón Municipio, Puerto Rico","1212","139",
"1400000US72021031501","Census Tract 315.01, Bayamón Municipio, Puerto Rico","1251","145",
"1400000US72021031502","Census Tract 315.02, Bayamón Municipio, Puerto Rico","972","115",
"1400000US72021031503","Census Tract 315.03, Bayamón Municipio, Puerto Rico","1038","96",
"1400000US72021031611","Census Tract 316.11, Bayamón Municipio, Puerto Rico","1165","141",
"1400000US72021031612","Census Tract 316.12, Bayamón Municipio, Puerto Rico","2166","184",
"1400000US72021031621","Census Tract 316.21, Bayamón Municipio, Puerto Rico","1165","139",
"1400000US72021031622","Census Tract 316.22, Bayamón Municipio, Puerto Rico","1205","136",
"1400000US72021031631","Census Tract 316.31, Bayamón Municipio, Puerto Rico","1060","97",
"1400000US72021031632","Census Tract 316.32, Bayamón Municipio, Puerto Rico","988","96",
"1400000US72021031641","Census Tract 316.41, Bayamón Municipio, Puerto Rico","1133","108",
"1400000US72021031651","Census Tract 316.51, Bayamón Municipio, Puerto Rico","1268","145",
"1400000US72021031701","Census Tract 317.01, Bayamón Municipio, Puerto Rico","1770","176",
"1400000US72021031702","Census Tract 317.02, Bayamón Municipio, Puerto Rico","1879","204",
"1400000US72021031703","Census Tract 317.03, Bayamón Municipio, Puerto Rico","1366","147",
"1400000US72021031704","Census Tract 317.04, Bayamón Municipio, Puerto Rico","2311","240",
"1400000US72021031800","Census Tract 318, Bayamón Municipio, Puerto Rico","2303","270",
"1400000US72021031900","Census Tract 319, Bayamón Municipio, Puerto Rico","2149","237",
"1400000US72021032000","Census Tract 320, Bayamón Municipio, Puerto Rico","586","84",
"1400000US72021032100","Census Tract 321, Bayamón Municipio, Puerto Rico","900","89",
"1400000US72021032200","Census Tract 322, Bayamón Municipio, Puerto Rico","1101","108",
"1400000US72021032301","Census Tract 323.01, Bayamón Municipio, Puerto Rico","1083","138",
"1400000US72021032302","Census Tract 323.02, Bayamón Municipio, Puerto Rico","834","94",
"1400000US72023830101","Census Tract 8301.01, Cabo Rojo Municipio, Puerto Rico","2212","183",
"1400000US72023830102","Census Tract 8301.02, Cabo Rojo Municipio, Puerto Rico","2117","200",
"1400000US72023830200","Census Tract 8302, Cabo Rojo Municipio, Puerto Rico","3821","337",
"1400000US72023830300","Census Tract 8303, Cabo Rojo Municipio, Puerto Rico","2202","253",
"1400000US72023830400","Census Tract 8304, Cabo Rojo Municipio, Puerto Rico","2486","299",
"1400000US72023830502","Census Tract 8305.02, Cabo Rojo Municipio, Puerto Rico","3025","245",
"1400000US72023830503","Census Tract 8305.03, Cabo Rojo Municipio, Puerto Rico","2816","254",
"1400000US72023830504","Census Tract 8305.04, Cabo Rojo Municipio, Puerto Rico","1670","173",
"1400000US72023830603","Census Tract 8306.03, Cabo Rojo Municipio, Puerto Rico","3126","218",
"1400000US72023830604","Census Tract 8306.04, Cabo Rojo Municipio, Puerto Rico","6103","342",
"1400000US72023980000","Census Tract 9800, Cabo Rojo Municipio, Puerto Rico","0","14",
"1400000US72023990000","Census Tract 9900, Cabo Rojo Municipio, Puerto Rico","0","14",
"1400000US72025200100","Census Tract 2001, Caguas Municipio, Puerto Rico","2724","263",
"1400000US72025200200","Census Tract 2002, Caguas Municipio, Puerto Rico","2030","276",
"1400000US72025200302","Census Tract 2003.02, Caguas Municipio, Puerto Rico","2526","246",
"1400000US72025200303","Census Tract 2003.03, Caguas Municipio, Puerto Rico","3704","338",
"1400000US72025200304","Census Tract 2003.04, Caguas Municipio, Puerto Rico","2273","267",
"1400000US72025200400","Census Tract 2004, Caguas Municipio, Puerto Rico","1204","154",
"1400000US72025200500","Census Tract 2005, Caguas Municipio, Puerto Rico","2366","249",
"1400000US72025200600","Census Tract 2006, Caguas Municipio, Puerto Rico","1653","167",
"1400000US72025200700","Census Tract 2007, Caguas Municipio, Puerto Rico","1733","180",
"1400000US72025200800","Census Tract 2008, Caguas Municipio, Puerto Rico","1367","154",
"1400000US72025200900","Census Tract 2009, Caguas Municipio, Puerto Rico","767","95",
"1400000US72025201000","Census Tract 2010, Caguas Municipio, Puerto Rico","1256","154",
"1400000US72025201200","Census Tract 2012, Caguas Municipio, Puerto Rico","1862","169",
"1400000US72025201300","Census Tract 2013, Caguas Municipio, Puerto Rico","1217","158",
"1400000US72025201400","Census Tract 2014, Caguas Municipio, Puerto Rico","917","113",
"1400000US72025201500","Census Tract 2015, Caguas Municipio, Puerto Rico","1232","149",
"1400000US72025201600","Census Tract 2016, Caguas Municipio, Puerto Rico","1143","154",
"1400000US72025201700","Census Tract 2017, Caguas Municipio, Puerto Rico","1020","113",
"1400000US72025201800","Census Tract 2018, Caguas Municipio, Puerto Rico","1319","148",
"1400000US72025201900","Census Tract 2019, Caguas Municipio, Puerto Rico","529","66",
"1400000US72025202000","Census Tract 2020, Caguas Municipio, Puerto Rico","1539","146",
"1400000US72025202100","Census Tract 2021, Caguas Municipio, Puerto Rico","1390","155",
"1400000US72025202200","Census Tract 2022, Caguas Municipio, Puerto Rico","769","90",
"1400000US72025202300","Census Tract 2023, Caguas Municipio, Puerto Rico","1444","153",
"1400000US72025202402","Census Tract 2024.02, Caguas Municipio, Puerto Rico","3041","328",
"1400000US72025202403","Census Tract 2024.03, Caguas Municipio, Puerto Rico","1527","154",
"1400000US72025202404","Census Tract 2024.04, Caguas Municipio, Puerto Rico","1907","162",
"1400000US72025202500","Census Tract 2025, Caguas Municipio, Puerto Rico","1535","183",
"1400000US72025202601","Census Tract 2026.01, Caguas Municipio, Puerto Rico","2393","241",
"1400000US72025202602","Census Tract 2026.02, Caguas Municipio, Puerto Rico","3224","266",
"1400000US72025202701","Census Tract 2027.01, Caguas Municipio, Puerto Rico","2346","211",
"1400000US72025202702","Census Tract 2027.02, Caguas Municipio, Puerto Rico","1972","193",
"1400000US72025202800","Census Tract 2028, Caguas Municipio, Puerto Rico","1613","178",
"1400000US72027320100","Census Tract 3201, Camuy Municipio, Puerto Rico","1407","151",
"1400000US72027320200","Census Tract 3202, Camuy Municipio, Puerto Rico","2819","256",
"1400000US72027320300","Census Tract 3203, Camuy Municipio, Puerto Rico","2916","246",
"1400000US72027320401","Census Tract 3204.01, Camuy Municipio, Puerto Rico","1852","162",
"1400000US72027320402","Census Tract 3204.02, Camuy Municipio, Puerto Rico","1504","169",
"1400000US72027320500","Census Tract 3205, Camuy Municipio, Puerto Rico","1743","190",
"1400000US72027320600","Census Tract 3206, Camuy Municipio, Puerto Rico","1907","181",
"1400000US72027990000","Census Tract 9900, Camuy Municipio, Puerto Rico","0","14",
"1400000US72029100101","Census Tract 1001.01, Canóvanas Municipio, Puerto Rico","1332","155",
"1400000US72029100103","Census Tract 1001.03, Canóvanas Municipio, Puerto Rico","1353","155",
"1400000US72029100104","Census Tract 1001.04, Canóvanas Municipio, Puerto Rico","1660","200",
"1400000US72029100200","Census Tract 1002, Canóvanas Municipio, Puerto Rico","999","110",
"1400000US72029100400","Census Tract 1004, Canóvanas Municipio, Puerto Rico","2246","247",
"1400000US72029100502","Census Tract 1005.02, Canóvanas Municipio, Puerto Rico","1419","141",
"1400000US72029100503","Census Tract 1005.03, Canóvanas Municipio, Puerto Rico","2089","220",
"1400000US72029100504","Census Tract 1005.04, Canóvanas Municipio, Puerto Rico","1304","162",
"1400000US72029100601","Census Tract 1006.01, Canóvanas Municipio, Puerto Rico","1206","159",
"1400000US72029100602","Census Tract 1006.02, Canóvanas Municipio, Puerto Rico","1486","190",
"1400000US72029100700","Census Tract 1007, Canóvanas Municipio, Puerto Rico","1843","180",
"1400000US72029100800","Census Tract 1008, Canóvanas Municipio, Puerto Rico","757","91",
"1400000US72031050103","Census Tract 501.03, Carolina Municipio, Puerto Rico","3312","363",
"1400000US72031050105","Census Tract 501.05, Carolina Municipio, Puerto Rico","1242","163",
"1400000US72031050106","Census Tract 501.06, Carolina Municipio, Puerto Rico","2546","232",
"1400000US72031050107","Census Tract 501.07, Carolina Municipio, Puerto Rico","1965","177",
"1400000US72031050110","Census Tract 501.10, Carolina Municipio, Puerto Rico","1959","196",
"1400000US72031050111","Census Tract 501.11, Carolina Municipio, Puerto Rico","1253","130",
"1400000US72031050211","Census Tract 502.11, Carolina Municipio, Puerto Rico","1743","185",
"1400000US72031050212","Census Tract 502.12, Carolina Municipio, Puerto Rico","2263","240",
"1400000US72031050221","Census Tract 502.21, Carolina Municipio, Puerto Rico","2413","263",
"1400000US72031050222","Census Tract 502.22, Carolina Municipio, Puerto Rico","1721","198",
"1400000US72031050231","Census Tract 502.31, Carolina Municipio, Puerto Rico","1290","167",
"1400000US72031050232","Census Tract 502.32, Carolina Municipio, Puerto Rico","2215","264",
"1400000US72031050241","Census Tract 502.41, Carolina Municipio, Puerto Rico","2148","169",
"1400000US72031050242","Census Tract 502.42, Carolina Municipio, Puerto Rico","2253","223",
"1400000US72031050302","Census Tract 503.02, Carolina Municipio, Puerto Rico","1663","169",
"1400000US72031050311","Census Tract 503.11, Carolina Municipio, Puerto Rico","1381","149",
"1400000US72031050321","Census Tract 503.21, Carolina Municipio, Puerto Rico","1866","175",
"1400000US72031050331","Census Tract 503.31, Carolina Municipio, Puerto Rico","879","96",
"1400000US72031050341","Census Tract 503.41, Carolina Municipio, Puerto Rico","1829","168",
"1400000US72031050401","Census Tract 504.01, Carolina Municipio, Puerto Rico","1253","158",
"1400000US72031050402","Census Tract 504.02, Carolina Municipio, Puerto Rico","5106","502",
"1400000US72031050501","Census Tract 505.01, Carolina Municipio, Puerto Rico","2846","305",
"1400000US72031050503","Census Tract 505.03, Carolina Municipio, Puerto Rico","1820","196",
"1400000US72031050504","Census Tract 505.04, Carolina Municipio, Puerto Rico","2548","274",
"1400000US72031050600","Census Tract 506, Carolina Municipio, Puerto Rico","2342","274",
"1400000US72031050700","Census Tract 507, Carolina Municipio, Puerto Rico","627","94",
"1400000US72031050803","Census Tract 508.03, Carolina Municipio, Puerto Rico","1684","169",
"1400000US72031050811","Census Tract 508.11, Carolina Municipio, Puerto Rico","1847","186",
"1400000US72031050812","Census Tract 508.12, Carolina Municipio, Puerto Rico","1521","174",
"1400000US72031050821","Census Tract 508.21, Carolina Municipio, Puerto Rico","1885","168",
"1400000US72031050822","Census Tract 508.22, Carolina Municipio, Puerto Rico","1473","162",
"1400000US72031050831","Census Tract 508.31, Carolina Municipio, Puerto Rico","2017","170",
"1400000US72031050841","Census Tract 508.41, Carolina Municipio, Puerto Rico","1099","172",
"1400000US72031050901","Census Tract 509.01, Carolina Municipio, Puerto Rico","2141","200",
"1400000US72031050902","Census Tract 509.02, Carolina Municipio, Puerto Rico","2439","254",
"1400000US72031051001","Census Tract 510.01, Carolina Municipio, Puerto Rico","1883","194",
"1400000US72031051002","Census Tract 510.02, Carolina Municipio, Puerto Rico","1498","172",
"1400000US72031051102","Census Tract 511.02, Carolina Municipio, Puerto Rico","1650","166",
"1400000US72031051103","Census Tract 511.03, Carolina Municipio, Puerto Rico","1861","149",
"1400000US72031051104","Census Tract 511.04, Carolina Municipio, Puerto Rico","1528","159",
"1400000US72031980003","Census Tract 9800.03, Carolina Municipio, Puerto Rico","0","14",
"1400000US72031990000","Census Tract 9900, Carolina Municipio, Puerto Rico","0","14",
"1400000US72033020200","Census Tract 202, Cataño Municipio, Puerto Rico","2202","172",
"1400000US72033020302","Census Tract 203.02, Cataño Municipio, Puerto Rico","777","95",
"1400000US72033020403","Census Tract 204.03, Cataño Municipio, Puerto Rico","1778","173",
"1400000US72033020422","Census Tract 204.22, Cataño Municipio, Puerto Rico","995","116",
"1400000US72033020423","Census Tract 204.23, Cataño Municipio, Puerto Rico","1599","152",
"1400000US72033020425","Census Tract 204.25, Cataño Municipio, Puerto Rico","945","109",
"1400000US72033020426","Census Tract 204.26, Cataño Municipio, Puerto Rico","729","105",
"1400000US72033020427","Census Tract 204.27, Cataño Municipio, Puerto Rico","325","50",
"1400000US72033020500","Census Tract 205, Cataño Municipio, Puerto Rico","1365","129",
"1400000US72033980001","Census Tract 9800.01, Cataño Municipio, Puerto Rico","0","14",
"1400000US72033980002","Census Tract 9800.02, Cataño Municipio, Puerto Rico","0","14",
"1400000US72033980003","Census Tract 9800.03, Cataño Municipio, Puerto Rico","42","25",
"1400000US72033980004","Census Tract 9800.04, Cataño Municipio, Puerto Rico","0","14",
"1400000US72033980005","Census Tract 9800.05, Cataño Municipio, Puerto Rico","6","11",
"1400000US72033980006","Census Tract 9800.06, Cataño Municipio, Puerto Rico","0","14",
"1400000US72033980007","Census Tract 9800.07, Cataño Municipio, Puerto Rico","0","14",
"1400000US72033980008","Census Tract 9800.08, Cataño Municipio, Puerto Rico","0","14",
"1400000US72033990201","Census Tract 9902.01, Cataño Municipio, Puerto Rico","0","14",
"1400000US72035260100","Census Tract 2601, Cayey Municipio, Puerto Rico","3922","310",
"1400000US72035260201","Census Tract 2602.01, Cayey Municipio, Puerto Rico","1134","158",
"1400000US72035260202","Census Tract 2602.02, Cayey Municipio, Puerto Rico","1717","176",
"1400000US72035260300","Census Tract 2603, Cayey Municipio, Puerto Rico","1824","191",
"1400000US72035260400","Census Tract 2604, Cayey Municipio, Puerto Rico","1937","156",
"1400000US72035260500","Census Tract 2605, Cayey Municipio, Puerto Rico","1915","203",
"1400000US72035260600","Census Tract 2606, Cayey Municipio, Puerto Rico","1404","161",
"1400000US72035260700","Census Tract 2607, Cayey Municipio, Puerto Rico","1289","166",
"1400000US72035260800","Census Tract 2608, Cayey Municipio, Puerto Rico","1341","170",
"1400000US72035260901","Census Tract 2609.01, Cayey Municipio, Puerto Rico","1507","149",
"1400000US72035260902","Census Tract 2609.02, Cayey Municipio, Puerto Rico","2020","196",
"1400000US72037160100","Census Tract 1601, Ceiba Municipio, Puerto Rico","1006","105",
"1400000US72037160201","Census Tract 1602.01, Ceiba Municipio, Puerto Rico","2656","162",
"1400000US72037160202","Census Tract 1602.02, Ceiba Municipio, Puerto Rico","1680","171",
"1400000US72037160300","Census Tract 1603, Ceiba Municipio, Puerto Rico","2062","193",
"1400000US72037990000","Census Tract 9900, Ceiba Municipio, Puerto Rico","0","14",
"1400000US72039955600","Census Tract 9556, Ciales Municipio, Puerto Rico","2077","184",
"1400000US72039955700","Census Tract 9557, Ciales Municipio, Puerto Rico","1250","169",
"1400000US72039955800","Census Tract 9558, Ciales Municipio, Puerto Rico","2123","175",
"1400000US72039955900","Census Tract 9559, Ciales Municipio, Puerto Rico","1817","188",
"1400000US72041240101","Census Tract 2401.01, Cidra Municipio, Puerto Rico","2087","183",
"1400000US72041240102","Census Tract 2401.02, Cidra Municipio, Puerto Rico","1676","144",
"1400000US72041240201","Census Tract 2402.01, Cidra Municipio, Puerto Rico","1662","183",
"1400000US72041240202","Census Tract 2402.02, Cidra Municipio, Puerto Rico","1653","172",
"1400000US72041240300","Census Tract 2403, Cidra Municipio, Puerto Rico","839","97",
"1400000US72041240401","Census Tract 2404.01, Cidra Municipio, Puerto Rico","1776","163",
"1400000US72041240402","Census Tract 2404.02, Cidra Municipio, Puerto Rico","1094","138",
"1400000US72041240500","Census Tract 2405, Cidra Municipio, Puerto Rico","1551","193",
"1400000US72041240601","Census Tract 2406.01, Cidra Municipio, Puerto Rico","1886","195",
"1400000US72041240602","Census Tract 2406.02, Cidra Municipio, Puerto Rico","1610","188",
"1400000US72043953900","Census Tract 9539, Coamo Municipio, Puerto Rico","1197","155",
"1400000US72043954000","Census Tract 9540, Coamo Municipio, Puerto Rico","1449","147",
"1400000US72043954100","Census Tract 9541, Coamo Municipio, Puerto Rico","908","95",
"1400000US72043954200","Census Tract 9542, Coamo Municipio, Puerto Rico","2339","266",
"1400000US72043954300","Census Tract 9543, Coamo Municipio, Puerto Rico","1223","137",
"1400000US72043954400","Census Tract 9544, Coamo Municipio, Puerto Rico","761","82",
"1400000US72043954500","Census Tract 9545, Coamo Municipio, Puerto Rico","3192","297",
"1400000US72043954600","Census Tract 9546, Coamo Municipio, Puerto Rico","1970","190",
"1400000US72043954700","Census Tract 9547, Coamo Municipio, Puerto Rico","3165","259",
"1400000US72045951700","Census Tract 9517, Comerío Municipio, Puerto Rico","1480","173",
"1400000US72045951800","Census Tract 9518, Comerío Municipio, Puerto Rico","2225","169",
"1400000US72045951900","Census Tract 9519, Comerío Municipio, Puerto Rico","1099","148",
"1400000US72045952000","Census Tract 9520, Comerío Municipio, Puerto Rico","794","93",
"1400000US72045952100","Census Tract 9521, Comerío Municipio, Puerto Rico","1730","159",
"1400000US72047530100","Census Tract 5301, Corozal Municipio, Puerto Rico","1249","149",
"1400000US72047530200","Census Tract 5302, Corozal Municipio, Puerto Rico","2098","202",
"1400000US72047530300","Census Tract 5303, Corozal Municipio, Puerto Rico","1657","173",
"1400000US72047530400","Census Tract 5304, Corozal Municipio, Puerto Rico","2769","272",
"1400000US72047530500","Census Tract 5305, Corozal Municipio, Puerto Rico","2547","230",
"1400000US72047530600","Census Tract 5306, Corozal Municipio, Puerto Rico","2516","294",
"1400000US72049950500","Census Tract 9505, Culebra Municipio, Puerto Rico","1528","110",
"1400000US72049990501","Census Tract 9905.01, Culebra Municipio, Puerto Rico","0","14",
"1400000US72051540100","Census Tract 5401, Dorado Municipio, Puerto Rico","1364","158",
"1400000US72051540200","Census Tract 5402, Dorado Municipio, Puerto Rico","2734","242",
"1400000US72051540300","Census Tract 5403, Dorado Municipio, Puerto Rico","939","119",
"1400000US72051540400","Census Tract 5404, Dorado Municipio, Puerto Rico","3197","304",
"1400000US72051540500","Census Tract 5405, Dorado Municipio, Puerto Rico","3362","293",
"1400000US72051540600","Census Tract 5406, Dorado Municipio, Puerto Rico","1986","194",
"1400000US72051540700","Census Tract 5407, Dorado Municipio, Puerto Rico","2265","282",
"1400000US72051990021","Census Tract 9900.21, Dorado Municipio, Puerto Rico","0","14",
"1400000US72053150102","Census Tract 1501.02, Fajardo Municipio, Puerto Rico","1058","101",
"1400000US72053150104","Census Tract 1501.04, Fajardo Municipio, Puerto Rico","3209","230",
"1400000US72053150200","Census Tract 1502, Fajardo Municipio, Puerto Rico","2509","260",
"1400000US72053150301","Census Tract 1503.01, Fajardo Municipio, Puerto Rico","1742","147",
"1400000US72053150302","Census Tract 1503.02, Fajardo Municipio, Puerto Rico","1128","120",
"1400000US72053150400","Census Tract 1504, Fajardo Municipio, Puerto Rico","2929","218",
"1400000US72053150500","Census Tract 1505, Fajardo Municipio, Puerto Rico","2122","193",
"1400000US72053150601","Census Tract 1506.01, Fajardo Municipio, Puerto Rico","1146","150",
"1400000US72053150602","Census Tract 1506.02, Fajardo Municipio, Puerto Rico","2594","259",
"1400000US72053990103","Census Tract 9901.03, Fajardo Municipio, Puerto Rico","0","14",
"1400000US72054580100","Census Tract 5801, Florida Municipio, Puerto Rico","2252","230",
"1400000US72054580200","Census Tract 5802, Florida Municipio, Puerto Rico","2711","231",
"1400000US72055960900","Census Tract 9609, Guánica Municipio, Puerto Rico","2134","170",
"1400000US72055961000","Census Tract 9610, Guánica Municipio, Puerto Rico","1352","150",
"1400000US72055961100","Census Tract 9611, Guánica Municipio, Puerto Rico","1405","164",
"1400000US72055961200","Census Tract 9612, Guánica Municipio, Puerto Rico","870","104",
"1400000US72055961300","Census Tract 9613, Guánica Municipio, Puerto Rico","1007","113",
"1400000US72055961400","Census Tract 9614, Guánica Municipio, Puerto Rico","724","97",
"1400000US72055961500","Census Tract 9615, Guánica Municipio, Puerto Rico","1866","170",
"1400000US72055990000","Census Tract 9900, Guánica Municipio, Puerto Rico","0","14",
"1400000US72057270100","Census Tract 2701, Guayama Municipio, Puerto Rico","2392","243",
"1400000US72057270201","Census Tract 2702.01, Guayama Municipio, Puerto Rico","2296","251",
"1400000US72057270202","Census Tract 2702.02, Guayama Municipio, Puerto Rico","1288","183",
"1400000US72057270300","Census Tract 2703, Guayama Municipio, Puerto Rico","2702","259",
"1400000US72057270400","Census Tract 2704, Guayama Municipio, Puerto Rico","1224","187",
"1400000US72057270500","Census Tract 2705, Guayama Municipio, Puerto Rico","2315","214",
"1400000US72057270600","Census Tract 2706, Guayama Municipio, Puerto Rico","1686","193",
"1400000US72057270700","Census Tract 2707, Guayama Municipio, Puerto Rico","1369","164",
"1400000US72057270800","Census Tract 2708, Guayama Municipio, Puerto Rico","2992","254",
"1400000US72057992600","Census Tract 9926, Guayama Municipio, Puerto Rico","0","14",
"1400000US72059740101","Census Tract 7401.01, Guayanilla Municipio, Puerto Rico","1064","95",
"1400000US72059740102","Census Tract 7401.02, Guayanilla Municipio, Puerto Rico","1619","158",
"1400000US72059740200","Census Tract 7402, Guayanilla Municipio, Puerto Rico","1883","167",
"1400000US72059740300","Census Tract 7403, Guayanilla Municipio, Puerto Rico","1690","161",
"1400000US72059740400","Census Tract 7404, Guayanilla Municipio, Puerto Rico","1977","204",
"1400000US72059990001","Census Tract 9900.01, Guayanilla Municipio, Puerto Rico","0","14",
"1400000US72061040101","Census Tract 401.01, Guaynabo Municipio, Puerto Rico","896","135",
"1400000US72061040102","Census Tract 401.02, Guaynabo Municipio, Puerto Rico","978","113",
"1400000US72061040103","Census Tract 401.03, Guaynabo Municipio, Puerto Rico","833","91",
"1400000US72061040200","Census Tract 402, Guaynabo Municipio, Puerto Rico","1889","174",
"1400000US72061040301","Census Tract 403.01, Guaynabo Municipio, Puerto Rico","1052","109",
"1400000US72061040302","Census Tract 403.02, Guaynabo Municipio, Puerto Rico","1464","156",
"1400000US72061040303","Census Tract 403.03, Guaynabo Municipio, Puerto Rico","1178","146",
"1400000US72061040304","Census Tract 403.04, Guaynabo Municipio, Puerto Rico","2285","201",
"1400000US72061040403","Census Tract 404.03, Guaynabo Municipio, Puerto Rico","2656","255",
"1400000US72061040411","Census Tract 404.11, Guaynabo Municipio, Puerto Rico","2022","184",
"1400000US72061040412","Census Tract 404.12, Guaynabo Municipio, Puerto Rico","792","84",
"1400000US72061040421","Census Tract 404.21, Guaynabo Municipio, Puerto Rico","3975","343",
"1400000US72061040422","Census Tract 404.22, Guaynabo Municipio, Puerto Rico","1312","135",
"1400000US72061040432","Census Tract 404.32, Guaynabo Municipio, Puerto Rico","1160","132",
"1400000US72061040442","Census Tract 404.42, Guaynabo Municipio, Puerto Rico","1479","175",
"1400000US72061040500","Census Tract 405, Guaynabo Municipio, Puerto Rico","1941","182",
"1400000US72061040601","Census Tract 406.01, Guaynabo Municipio, Puerto Rico","1896","197",
"1400000US72061040602","Census Tract 406.02, Guaynabo Municipio, Puerto Rico","3358","278",
"1400000US72061040700","Census Tract 407, Guaynabo Municipio, Puerto Rico","3162","298",
"1400000US72061040800","Census Tract 408, Guaynabo Municipio, Puerto Rico","1530","168",
"1400000US72061040900","Census Tract 409, Guaynabo Municipio, Puerto Rico","1526","166",
"1400000US72061041000","Census Tract 410, Guaynabo Municipio, Puerto Rico","1112","136",
